FileName,gt,inf,cer,process_time
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-08-06_12345555_101_101_wallpad_426811813_알리사무서_전화번호_뭐야.wav,관리사무소전화번호뭐야?,동사무소전화번호뭐야,0.18181818181818182,0.009472474455833435
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-08-16_12345555_101_101_wallpad_426820813_관리사무서_전화번호_알려줘.wav,관리사무소전화번호알려줘,관리사무소전화번호알려줘,0.0,0.009472474455833435
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-08-25_12345555_101_101_wallpad_426830813_더이상무사_번호가_뭐지.wav,관리사무소번호가뭐지?,어리사무소번호가뭐지,0.1,0.009472474455833435
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-08-33_12345555_101_101_wallpad_426838813_관리사호소_번호_알려줘.wav,관리사무소번호알려줘,관리사무소번호알려줘,0.0,0.009472474455833435
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-08-42_12345555_101_101_wallpad_426846813_관리소_전화번호_알려줘.wav,관리소전화번호알려줘,관리소전화번호알려줘,0.0,0.009472474455833435
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-08-50_12345555_101_101_wallpad_426854813_관리수_전화번호_말해줘.wav,관리소전화번호말해줘,관리소전화번호말해줘,0.0,0.009472474455833435
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-09-00_12345555_101_101_wallpad_426864813_뭔데_해줘.wav,"뭔데?,해줘",뭔데해줘,0.0,0.009472474455833435
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-09-07_12345555_101_101_wallpad_426871813_알려줘.wav,알려줘,알려줘,0.0,0.009472474455833435
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-09-14_12345555_101_101_wallpad_426878813_됐어.wav,됐어,됐어,0.0,0.009472474455833435
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-09-22_12345555_101_101_wallpad_426887813_뭐지_알려줘.wav,뭐지?알려줘,뭐지알려줘,0.0,0.009472474455833435
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-09-30_12345555_101_101_wallpad_426895813_응_말해줘.wav,응말해줘,응말해줘,0.0,0.009472474455833435
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-09-38_12345555_101_101_wallpad_426902813_아니_괜찮아.wav,아니괜찮아,아니괜찮아,0.0,0.009472474455833435
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-09-45_12345555_101_101_wallpad_426909813_만화를_틀려도_돼.wav,안알려줘도돼,안알려줘도돼,0.0,0.009472474455833435
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-09-52_12345555_101_101_wallpad_426917813_괜찮아.wav,괜찮아,괜찮아,0.0,0.009472474455833435
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-10-01_12345555_101_101_wallpad_426926813_지나_공지사항_알려줘.wav,지난공지사항알려줘,지단공지사항알려줘,0.1111111111111111,0.009472474455833435
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-10-10_12345555_101_101_wallpad_426934813_지난번_공지사항_뭐였지.wav,지난번공지사항뭐였지?,지난번공지사항뭐였지,0.0,0.009472474455833435
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-10-19_12345555_101_101_wallpad_426943813_이번_주_공지사항_있었어.wav,이번주공지사항있었어?,이번주공기사항있었어,0.1,0.009153604507446289
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-10-28_12345555_101_101_wallpad_426952813_지난주_공지사항_말해줘.wav,지난주공지사항말해줘,지난주공지사항말해줘,0.0,0.009153604507446289
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-10-37_12345555_101_101_wallpad_426961813_칠월_오일_공지_알려줘.wav,칠월오일공지알려줘,칠월오일공지알려줘,0.0,0.009153604507446289
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-10-44_12345555_101_101_wallpad_426968813_구월_일에_공지_있었어.wav,구월일일공지있었어?,구월일일에공지있었어,0.1,0.009153604507446289
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-11-53_12345555_101_101_wallpad_427038813_일월_십팔일_공지_알려줘.wav,일월이십팔일공지알려줘,일월이십팔일공지알려줘,0.0,0.009153604507446289
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-12-01_12345555_101_101_wallpad_427046813_이월_일일_공지_알려줘.wav,이월일일공지알려줘,이월일일된지알려줘,0.1111111111111111,0.009153604507446289
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-12-10_12345555_101_101_wallpad_427054813_오월_오일_공지가_뭐였지.wav,오월오일공지가뭐였지?,오월오일봉지가뭐였지,0.1,0.009153604507446289
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-12-18_12345555_101_101_wallpad_427062813_세계소독_알려줘.wav,세대소독알려줘,세대소독알려줘,0.0,0.009153604507446289
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-12-26_12345555_101_101_wallpad_427070813_이번_주_소속_많들_기었나.wav,이번주소독안내있었나?,이번주소독안돼있었나,0.1,0.009153604507446289
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-12-34_12345555_101_101_wallpad_427078813_세대별_수속_날짜_알려줘.wav,세대별소독날짜알려줘,세대별소독날짜알려줘,0.0,0.009153604507446289
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-12-42_12345555_101_101_wallpad_427086813_오늘_경제뉴스_알려줘.wav,오늘경제뉴스알려줘,오늘경제뉴스알려줘,0.0,0.009153604507446289
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-12-50_12345555_101_101_wallpad_427095813_한국경제_일면_뉴스_읽어줘.wav,한국경제일면뉴스읽어줘,한국경제일면뉴스읽어줘,0.0,0.009153604507446289
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-12-58_12345555_101_101_wallpad_427102813_달러_환율_알려줘.wav,달러환율알려줘,달러환율알려줘,0.0,0.009153604507446289
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-13-05_12345555_101_101_wallpad_427110813_엔비디아_주가_올랐어.wav,엔비디아주가올랐어?,엔비디아주가올랐어,0.0,0.009153604507446289
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-13-14_12345555_101_101_wallpad_427118813_경제_뉴스_간단하게_정리해줘.wav,경제뉴스간단하게정리해줘,경제뉴스간단하게정리해줘,0.0,0.009153604507446289
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-13-22_12345555_101_101_wallpad_427127813_어제_손흥민_골_넣었어.wav,어제손흥민골넣었어?,어제손흥민골넣었어,0.0,0.009153604507446289
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-13-31_12345555_101_101_wallpad_427135813_어제_한국된_브라질_주구_어떻게_됐어.wav,어제한국대브라질축구어떻게됐어?,어제한국대브라질축구어떻게됐어,0.0,0.009089693427085876
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-13-39_12345555_101_101_wallpad_427144813_양자_섹트_브리핑_해줘.wav,양자세션브리핑해줘,양자세시간브리핑해줘,0.2,0.009089693427085876
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-13-49_12345555_101_101_wallpad_427153813_집에서_회사까지_몇_분_걸려.wav,집에서회사까지몇분걸려?,집에서회사까지몇분걸려,0.0,0.009089693427085876
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-13-58_12345555_101_101_wallpad_427162813_오후_네시에_출발하면_얼마나_걸려.wav,오후열시에출발하면얼마나걸려?,오후열시에출발하면얼마나걸려,0.0,0.009089693427085876
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-14-06_12345555_101_101_wallpad_427171813_여기서_미팅_장소까지_얼마나_걸려.wav,여기서미팅장소까지얼마나걸려?,여기서미팅장소까지얼마나걸려,0.0,0.009089693427085876
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-14-14_12345555_101_101_wallpad_427179813_돌_다_하는데_얼마나_걸려.wav,본가가는데얼마나걸려?,공사가는데얼마나걸려,0.2,0.009089693427085876
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-14-23_12345555_101_101_wallpad_427187813_집까지_가는데_얼마나_걸리지.wav,집까지가는데얼마나걸리지?,집까지가는데얼마나걸리지,0.0,0.009089693427085876
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-16-38_12345555_101_101_wallpad_427322813_지금_집으로_출발하면_언제_도착해.wav,지금집으로출발하면언제도착해?,지금집으로출발하면언제도착해,0.0,0.009089693427085876
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-16-47_12345555_101_101_wallpad_427331813_집까처_가장_빠른_길_알려줘.wav,집까지가장빠른길알려줘,집까지가장빠르게달려줘,0.2727272727272727,0.009089693427085876
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-16-59_12345555_101_101_wallpad_427344813_대전역까지_가장_빠른_길_알려줘.wav,대전역까지가장빠른길알려줘,대전역까지가장빠르게알려줘,0.15384615384615385,0.009089693427085876
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-17-08_12345555_101_101_wallpad_427352813_성신당_가려면_얼마나_걸었.wav,성심당가는데얼마나걸려?,송심나가는데얼마나걸려,0.18181818181818182,0.009089693427085876
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-17-16_12345555_101_101_wallpad_427361813_대전_중앙시장_가하길_보내볼려.wav,대전중앙시장가는데얼마나걸려?,대전중앙시장가는데얼마나걸려,0.0,0.009089693427085876
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-17-25_12345555_101_101_wallpad_427370813_대주년_카페거리까지_가장_빠_길_알려줘.wav,대전카페거리까지가장빠른길알려줘,대전카페거리까지가장빠르게알려줘,0.125,0.009089693427085876
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-17-33_12345555_101_101_wallpad_427378813_국행_주와_막르가_가른_길_알려줘.wav,국립중앙박물관가는길알려줘,우리중앙박물관단길알려줘,0.3076923076923077,0.009089693427085876
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-17-42_12345555_101_101_wallpad_427386813_대전_역화_많야하는데_얼마나_걸리지.wav,대전벽화마을가는데얼마나걸리지?,대전백화마을가는데얼마나걸리지,0.06666666666666667,0.009089693427085876
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-17-50_12345555_101_101_wallpad_427395813_장태창까지_얼마나_걸려.wav,장태산까지얼마나걸려?,장태산까지얼마나걸려,0.0,0.009089693427085876
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-17-59_12345555_101_101_wallpad_427404813_대주에스포_서울에서_가는_길_알려줘.wav,대전엑스포아쿠아리움가는길알려줘,대전에스포아파아향로가는길알려줘,0.25,0.009130701422691345
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-18-10_12345555_101_101_wallpad_427414813_근처_우리_동네_주유_휘발유_평균_가격이_어때.wav,근처우리동네주유소휘발유평균가격이어때?,근처우리동네주유소휘발유평균가격이어때,0.0,0.009130701422691345
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-18-18_12345555_101_101_wallpad_427422813_근처에_가장_싼_주유소_알려줘.wav,근처에가장싼주유소알려줘,근처에가장싼주유소알려줘,0.0,0.009130701422691345
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-18-25_12345555_101_101_wallpad_427430813_집_근처_휘연유_가격_알려줘.wav,집근처휘발유가격알려줘,집근처휘발유간격알려줘,0.09090909090909091,0.009130701422691345
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-18-33_12345555_101_101_wallpad_427438813_근처에서_싼_곳은_없어.wav,근처에더싼곳은없어?,근처에더싼곳은없어,0.0,0.009130701422691345
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-18-41_12345555_101_101_wallpad_427446813_고급_피발유_파는_곳_알려줘.wav,고급휘발유파는곳알려줘,고급휘발유파는곳알려줘,0.0,0.009130701422691345
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-18-49_12345555_101_101_wallpad_427454813_가스밸브_현재_열려_있어.wav,가스밸브현재열려있어?,가스밸브현재열려있어,0.0,0.009130701422691345
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-18-57_12345555_101_101_wallpad_427461813_나_가스밸브_잠갔나.wav,나가스밸브잠궜나?,나가스밸브잠그다,0.25,0.009130701422691345
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-19-04_12345555_101_101_wallpad_427469813_가스밸브_잠갔나.wav,가스밸브잠궜나?,가스밸브잠갔나,0.14285714285714285,0.009130701422691345
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-19-12_12345555_101_101_wallpad_427477813_가스밸브_열려_있어.wav,가스밸브열려있어?,가스밸브열려있어,0.0,0.009130701422691345
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-19-20_12345555_101_101_wallpad_427485813_문_닫아줘.wav,응닫아줘,문닫아줘,0.25,0.009130701422691345
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-19-28_12345555_101_101_wallpad_427492813_가스밸브_닫아줘.wav,가스밸브닫아줘,가스밸브닫아줘,0.0,0.009130701422691345
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-19-35_12345555_101_101_wallpad_427500813_가스밸브_잠가줘.wav,가스밸브잠궈줘,가스밸브잠가줘,0.14285714285714285,0.009130701422691345
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-19-43_12345555_101_101_wallpad_427508813_가스밸브_오분_후에_닫아줘.wav,가스밸브오분후에닫아줘,가스밸브오분후에닫아줘,0.0,0.009130701422691345
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-19-52_12345555_101_101_wallpad_427516813_가스밸브_한시간_뒤에_닫가줘.wav,가스밸브한시간뒤에닫아줘,마트밸브한시간뒤에다놔줘,0.3333333333333333,0.009130701422691345
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-20-01_12345555_101_101_wallpad_427525813_나_지금_외출해_엘리베이터_불러줘.wav,"나지금외출해,엘리베이터불러줘",나지금외출해엘리베이터불러줘,0.0,0.009130701422691345
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-20-09_12345555_101_101_wallpad_427534813_나_지금_나갈게_엘리베이터_불러줘.wav,"나지금나갈게,엘리베이터불러줘",나지금나갈게엘리베이터불러줘,0.0,0.008962586522102356
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-20-17_12345555_101_101_wallpad_427541813_지금_엘리베터몇_층이야.wav,지금엘리베이터몇층이야?,지금엘리베이터몇층계야,0.09090909090909091,0.008962586522102356
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-20-29_12345555_101_101_wallpad_427553813_엘들_빨리_불러줘.wav,엘베빨리불러줘,엘베빨리불러줘,0.0,0.008962586522102356
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-20-38_12345555_101_101_wallpad_427562813_엘리베이터_호출해줘.wav,엘리베이터호출해줘,엘리베이터호출해줘,0.0,0.008962586522102356
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-20-47_12345555_101_101_wallpad_427571813_문_열어줘.wav,문열어줘,문열어줘,0.0,0.008962586522102356
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-20-54_12345555_101_101_wallpad_427578813_열어.wav,열어,열어,0.0,0.008962586522102356
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-21-01_12345555_101_101_wallpad_427585813_열어줘.wav,열어줘,열어줘,0.0,0.008962586522102356
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-21-08_12345555_101_101_wallpad_427593813_문_열어.wav,문열어줘,문열어,0.25,0.008962586522102356
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-21-18_12345555_101_101_wallpad_427602813_해려주로_도와줘_비상.wav,"살려줘!도와줘,비상",편러좀록도와줘비상,0.4444444444444444,0.008962586522102356
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-21-29_12345555_101_101_wallpad_427613813_빨리_도와줘.wav,빨리도와줘,빨리도와줘,0.0,0.008962586522102356
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-21-36_12345555_101_101_wallpad_427620813_이기로_불러줘.wav,일일구불러줘,네대로불러줘,0.5,0.008962586522102356
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-21-43_12345555_101_101_wallpad_427628813_응급_상황이야.wav,응급상황이야,응급상황이야,0.0,0.008962586522102356
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-21-51_12345555_101_101_wallpad_427635813_긴급한_상황이야.wav,긴급한상황이야,긴급한상황이야,0.0,0.008962586522102356
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-21-58_12345555_101_101_wallpad_427642813_들려줘.wav,알려줘,데려줘,0.3333333333333333,0.008962586522102356
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-22-05_12345555_101_101_wallpad_427649813_도와줄세요_고.wav,도와주세요,도와주세요,0.0,0.008962586522102356
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-22-17_12345555_101_101_wallpad_427662813_이번_달에_관리비_얼마나_썼니.wav,이번달에관리비얼마나썼니?,이번달에관리비얼마나썼니,0.0,0.008962586522102356
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-22-26_12345555_101_101_wallpad_427670813_작년_십이월_관리비_얼마_나왔어.wav,작년십이월관리비얼마나왔어?,작년십이월가입비얼마나왔어,0.15384615384615385,0.009233519434928894
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-22-34_12345555_101_101_wallpad_427678813_지난달_소업세_얼마였지.wav,지난달수도세얼마였지?,지난달수업세얼마였지,0.1,0.009233519434928894
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-22-43_12345555_101_101_wallpad_427687813_이집_오면_십이월_경기세터_얼마나_나았어.wav,이십오년십이월전기세는얼마나왔어?,이십오년십이월정기세트얼마나왔어,0.125,0.009233519434928894
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-22-52_12345555_101_101_wallpad_427696813_이천십_구년_십일월_경기_세트_얼마였어.wav,이천십구년십일월전기세는얼마였어?,이천십구년십일월단기세가얼마였어,0.125,0.009233519434928894
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-23-01_12345555_101_101_wallpad_427705813_이십삼년_십일월_가스_사용량_알려줘.wav,이십삼년십일월가스사용량알려줘,이십삼년십일월가스사용량알려줘,0.0,0.009233519434928894
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-23-10_12345555_101_101_wallpad_427714813_이천십_가면_칠월가스비_알려줘.wav,이천이십사년칠월가스비알려줘,이천십사년칠월따뜰리알려줘,0.2857142857142857,0.009233519434928894
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-23-18_12345555_101_101_wallpad_427722813_이십오년_이월_난방비_얼마야.wav,이십오년이월난방비얼마야?,이십오년이월난방비얼마야,0.0,0.009233519434928894
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-23-26_12345555_101_101_wallpad_427731813_올해_일월_난방비_알려줘.wav,올해일월난방비알려줘,올해일월난방때알려줘,0.1,0.009233519434928894
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-23-35_12345555_101_101_wallpad_427739813_소리가_너무_커_줄여줘.wav,소리가너무커줄여줘,소리가너무커줄여줘,0.0,0.009233519434928894
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-23-43_12345555_101_101_wallpad_427747813_소리_좀_줄여줘.wav,소리좀줄여줘,소리좀줄어줘,0.16666666666666666,0.009233519434928894
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-23-50_12345555_101_101_wallpad_427755813_소리_좀_키워줘.wav,소리좀키워줘,소리좀키워줘,0.0,0.009233519434928894
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-23-58_12345555_101_101_wallpad_427762813_소리_좀_더_크게_해줘.wav,소리좀더크게해줘,소리좀더크게해줘,0.0,0.009233519434928894
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-24-05_12345555_101_101_wallpad_427770813_소리_조금만_작게_해줘.wav,소리조금만작게해줘,소리조금만작게해줘,0.0,0.009233519434928894
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-24-13_12345555_101_101_wallpad_427778813_응_아직_두단계_낮춰줘.wav,"응,아니두단계낮춰줘",응아예두단계낮춰줘,0.1111111111111111,0.009233519434928894
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-24-21_12345555_101_101_wallpad_427786813_한_단계_더_낮춰줘.wav,한단계더낮춰줘,한단계더낮춰줘,0.0,0.009233519434928894
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-24-28_12345555_101_101_wallpad_427793813_좀만_더_낮춰줘.wav,좀만더낮춰줘,좀만더낮춰줘,0.0,0.009233519434928894
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-24-36_12345555_101_101_wallpad_427800813_화면이_너무_밝아.wav,화면이너무밝아,화면이너무밝아,0.0,0.011196569962935015
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-24-44_12345555_101_101_wallpad_427808813_화면이_너무_어두워.wav,화면이너무어두워,화면이너무어두워아,0.1111111111111111,0.011196569962935015
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-24-52_12345555_101_101_wallpad_427816813_화면_더_밝이_해줘.wav,화면더밝게해줘,화면더밝게해줘,0.0,0.011196569962935015
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-24-59_12345555_101_101_wallpad_427824813_하면_조금_더_어둡게_해줘.wav,화면조금더어둡게해줘,화면조금더어둡게해줘,0.0,0.011196569962935015
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-25-07_12345555_101_101_wallpad_427832813_화면_제일_밝게_해줘.wav,화면제일밝게해줘,화면제일밝게해줘,0.0,0.011196569962935015
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-25-15_12345555_101_101_wallpad_427839813_화면_제일_어둡게_해줘.wav,화면제일어둡게해줘,화면제일어둡게해줘,0.0,0.011196569962935015
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-25-22_12345555_101_101_wallpad_427847813_알림음_꺼줘.wav,알림음꺼줘,알림음꺼줘,0.0,0.011196569962935015
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-25-29_12345555_101_101_wallpad_427854813_알은불_켜줘.wav,알림음켜줘,난린거켜줘,0.6,0.011196569962935015
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-25-37_12345555_101_101_wallpad_427861813_당장_꺼줘.wav,알람꺼줘,알람꺼줘,0.0,0.011196569962935015
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-25-53_12345555_101_101_wallpad_427877813_알람_십분_뒤에_다시_켜줘.wav,알람십분뒤에다시켜줘,알람십분뒤에다시켜줘,0.0,0.011196569962935015
/nas04/nlp_sk/STT/data/test/HJY/2025-11-19_09-26-10_12345555_101_101_wallpad_427894813_알람_오_분_후에_켜줘.wav,알람오분후에켜줘,알람오분후에켜줘,0.0,0.011196569962935015
